Date,Device Time,Temperature,Setpoint
2021-11-08 18:12:07.092,533.5,23.91,
2021-11-08 18:12:07.192,533.6,23.91,
2021-11-08 18:12:07.292,533.7,23.91,
2021-11-08 18:12:07.393,533.8,23.91,
2021-11-08 18:12:07.493,533.9,23.91,
2021-11-08 18:12:07.592,534,23.9,
2021-11-08 18:12:07.693,534.1,23.91,
2021-11-08 18:12:07.792,534.2,23.9,
2021-11-08 18:12:07.892,534.3,23.9,
2021-11-08 18:12:07.992,534.4,23.9,
2021-11-08 18:12:08.093,534.5,23.92,
2021-11-08 18:12:08.192,534.6,23.89,
2021-11-08 18:12:08.293,534.7,23.91,
2021-11-08 18:12:08.392,534.8,23.9,
2021-11-08 18:12:08.492,534.9,23.9,
2021-11-08 18:12:08.592,535,23.9,
2021-11-08 18:12:08.692,535.1,23.9,
2021-11-08 18:12:08.792,535.2,23.9,
2021-11-08 18:12:08.892,535.3,23.9,
2021-11-08 18:12:08.993,535.4,23.91,
2021-11-08 18:12:09.092,535.5,23.9,
2021-11-08 18:12:09.193,535.6,23.91,
2021-11-08 18:12:09.292,535.7,23.9,
2021-11-08 18:12:09.392,535.8,23.89,
2021-11-08 18:12:09.492,535.9,23.91,
2021-11-08 18:12:09.592,536,23.91,
2021-11-08 18:12:09.692,536.1,23.9,
2021-11-08 18:12:09.792,536.2,23.88,
2021-11-08 18:12:09.892,536.3,23.89,
2021-11-08 18:12:09.992,536.4,23.91,
2021-11-08 18:12:10.093,536.5,23.9,
2021-11-08 18:12:10.192,536.6,23.89,
2021-11-08 18:12:10.292,536.7,23.9,
2021-11-08 18:12:10.392,536.8,23.9,
2021-11-08 18:12:10.492,536.9,23.91,
2021-11-08 18:12:10.592,537,23.9,
2021-11-08 18:12:10.692,537.1,23.89,
2021-11-08 18:12:10.793,537.2,23.9,
2021-11-08 18:12:10.892,537.3,23.89,
2021-11-08 18:12:10.992,537.4,23.9,
2021-11-08 18:12:11.092,537.5,23.9,
2021-11-08 18:12:11.192,537.6,23.9,
2021-11-08 18:12:11.292,537.7,23.9,
2021-11-08 18:12:11.392,537.8,23.9,
2021-11-08 18:12:11.492,537.9,23.9,
2021-11-08 18:12:11.593,538,23.9,
2021-11-08 18:12:11.692,538.1,23.89,
2021-11-08 18:12:11.792,538.2,23.9,
2021-11-08 18:12:11.892,538.3,23.9,
2021-11-08 18:12:11.992,538.4,23.91,
2021-11-08 18:12:12.092,538.5,23.89,
2021-11-08 18:12:12.192,538.6,23.9,
2021-11-08 18:12:12.292,538.7,23.9,
2021-11-08 18:12:12.392,538.8,23.89,
2021-11-08 18:12:12.492,538.9,23.9,
2021-11-08 18:12:12.592,539,23.9,
2021-11-08 18:12:12.692,539.1,23.9,
2021-11-08 18:12:12.792,539.2,23.9,
2021-11-08 18:12:12.892,539.3,23.9,
2021-11-08 18:12:12.992,539.4,23.9,
2021-11-08 18:12:13.092,539.5,23.9,
2021-11-08 18:12:13.192,539.6,23.89,
2021-11-08 18:12:13.292,539.7,23.9,
2021-11-08 18:12:13.392,539.8,23.9,
2021-11-08 18:12:13.492,539.9,23.91,
2021-11-08 18:12:13.592,540,23.89,
2021-11-08 18:12:13.692,540.1,23.89,
2021-11-08 18:12:13.792,540.2,23.89,
2021-11-08 18:12:13.892,540.3,23.89,
2021-11-08 18:12:13.992,540.4,23.9,
2021-11-08 18:12:14.092,540.5,23.91,
2021-11-08 18:12:14.192,540.6,23.9,
2021-11-08 18:12:14.292,540.7,23.91,
2021-11-08 18:12:14.392,540.8,23.91,
2021-11-08 18:12:14.492,540.9,23.9,
2021-11-08 18:12:14.592,541,23.91,
2021-11-08 18:12:14.692,541.1,23.9,
2021-11-08 18:12:14.793,541.2,23.9,
2021-11-08 18:12:14.892,541.3,23.9,
2021-11-08 18:12:14.992,541.4,23.9,
2021-11-08 18:12:15.092,541.5,23.9,
2021-11-08 18:12:15.192,541.6,23.9,
2021-11-08 18:12:15.292,541.7,23.89,
2021-11-08 18:12:15.392,541.8,23.89,
2021-11-08 18:12:15.492,541.9,23.89,
2021-11-08 18:12:15.592,542,23.9,
2021-11-08 18:12:15.692,542.1,23.88,
2021-11-08 18:12:15.792,542.2,23.89,
2021-11-08 18:12:15.892,542.3,23.9,
2021-11-08 18:12:15.992,542.4,23.9,
2021-11-08 18:12:16.092,542.5,23.9,
2021-11-08 18:12:16.192,542.6,23.89,
2021-11-08 18:12:16.293,542.7,23.9,
2021-11-08 18:12:16.392,542.8,23.91,
2021-11-08 18:12:16.493,542.9,23.91,
2021-11-08 18:12:16.592,543,23.89,
2021-11-08 18:12:16.692,543.1,23.89,
2021-11-08 18:12:16.792,543.2,23.9,
2021-11-08 18:12:16.892,543.3,23.9,
2021-11-08 18:12:16.992,543.4,23.9,
2021-11-08 18:12:17.092,543.5,23.89,
2021-11-08 18:12:17.192,543.6,23.9,
2021-11-08 18:12:17.292,543.7,23.89,
2021-11-08 18:12:17.393,543.8,23.9,
2021-11-08 18:12:17.493,543.9,23.9,
2021-11-08 18:12:17.592,544,23.9,
2021-11-08 18:12:17.692,544.1,23.9,
2021-11-08 18:12:17.792,544.2,23.89,
2021-11-08 18:12:17.892,544.3,23.89,
2021-11-08 18:12:17.992,544.4,23.89,
2021-11-08 18:12:18.092,544.5,23.9,
2021-11-08 18:12:18.192,544.6,23.9,
2021-11-08 18:12:18.293,544.7,23.89,
2021-11-08 18:12:18.392,544.8,23.9,
2021-11-08 18:12:18.492,544.9,23.9,
2021-11-08 18:12:18.592,545,23.9,
2021-11-08 18:12:18.693,545.1,23.9,
2021-11-08 18:12:18.792,545.2,23.89,
2021-11-08 18:12:18.893,545.3,23.9,
2021-11-08 18:12:18.992,545.4,23.91,
2021-11-08 18:12:19.093,545.5,23.9,
2021-11-08 18:12:19.192,545.6,23.9,
2021-11-08 18:12:19.292,545.7,23.89,
2021-11-08 18:12:19.392,545.8,23.9,
2021-11-08 18:12:19.492,545.9,23.9,
2021-11-08 18:12:19.592,546,23.91,
2021-11-08 18:12:19.692,546.1,23.9,
2021-11-08 18:12:19.792,546.2,23.9,
2021-11-08 18:12:19.892,546.3,23.9,
2021-11-08 18:12:19.992,546.4,23.9,
2021-11-08 18:12:20.092,546.5,23.9,
2021-11-08 18:12:20.192,546.6,23.9,
2021-11-08 18:12:20.292,546.7,23.9,
2021-11-08 18:12:20.392,546.8,23.9,
2021-11-08 18:12:20.492,546.9,23.9,
2021-11-08 18:12:20.592,547,23.89,
2021-11-08 18:12:20.692,547.1,23.9,
2021-11-08 18:12:20.792,547.2,23.9,
2021-11-08 18:12:20.892,547.3,23.9,
2021-11-08 18:12:20.992,547.4,23.9,
2021-11-08 18:12:21.092,547.5,23.9,
2021-11-08 18:12:21.192,547.6,23.89,
2021-11-08 18:12:21.292,547.7,23.91,
2021-11-08 18:12:21.392,547.8,23.91,
2021-11-08 18:12:21.492,547.9,23.9,
2021-11-08 18:12:21.592,548,23.9,
2021-11-08 18:12:21.692,548.1,23.91,
2021-11-08 18:12:21.792,548.2,23.89,
2021-11-08 18:12:21.892,548.3,23.9,
2021-11-08 18:12:21.992,548.4,23.9,
2021-11-08 18:12:22.093,548.5,23.9,
2021-11-08 18:12:22.192,548.6,23.9,
2021-11-08 18:12:22.292,548.7,23.91,
2021-11-08 18:12:22.392,548.8,23.9,
2021-11-08 18:12:22.492,548.9,23.91,
2021-11-08 18:12:22.592,549,23.9,
2021-11-08 18:12:22.693,549.1,23.9,
2021-11-08 18:12:22.792,549.2,23.9,
2021-11-08 18:12:22.892,549.3,23.9,
2021-11-08 18:12:22.992,549.4,23.9,
2021-11-08 18:12:23.092,549.5,23.89,
2021-11-08 18:12:23.192,549.6,23.9,
2021-11-08 18:12:23.292,549.7,23.9,
2021-11-08 18:12:23.392,549.8,23.89,
2021-11-08 18:12:23.492,549.9,23.9,
2021-11-08 18:12:23.592,550,23.9,
2021-11-08 18:12:23.692,550.1,23.91,
2021-11-08 18:12:23.792,550.2,23.89,
2021-11-08 18:12:23.892,550.3,23.9,
2021-11-08 18:12:23.992,550.4,23.9,
2021-11-08 18:12:24.092,550.5,23.89,
2021-11-08 18:12:24.193,550.6,23.9,
2021-11-08 18:12:24.292,550.7,23.91,
2021-11-08 18:12:24.392,550.8,23.9,
2021-11-08 18:12:24.492,550.9,23.91,
2021-11-08 18:12:24.592,551,23.9,
2021-11-08 18:12:24.692,551.1,23.9,
2021-11-08 18:12:24.792,551.2,23.89,
2021-11-08 18:12:24.892,551.3,23.91,
2021-11-08 18:12:24.992,551.4,23.9,
2021-11-08 18:12:25.092,551.5,23.91,
2021-11-08 18:12:25.192,551.6,23.9,
2021-11-08 18:12:25.292,551.7,23.91,
2021-11-08 18:12:25.392,551.8,23.9,
2021-11-08 18:12:25.492,551.9,23.9,
2021-11-08 18:12:25.592,552,23.9,
2021-11-08 18:12:25.692,552.1,23.91,
2021-11-08 18:12:25.792,552.2,23.89,
2021-11-08 18:12:25.892,552.3,23.9,
2021-11-08 18:12:25.992,552.4,23.91,
2021-11-08 18:12:26.092,552.5,23.9,
2021-11-08 18:12:26.192,552.6,23.91,
2021-11-08 18:12:26.292,552.7,23.9,
2021-11-08 18:12:26.395,552.8,23.9,
2021-11-08 18:12:26.492,552.9,23.9,
2021-11-08 18:12:26.592,553,23.91,
2021-11-08 18:12:26.692,553.1,23.9,
2021-11-08 18:12:26.792,553.2,23.9,
2021-11-08 18:12:26.892,553.3,23.91,
2021-11-08 18:12:26.992,553.4,23.91,
2021-11-08 18:12:27.092,553.5,23.91,
2021-11-08 18:12:27.193,553.6,23.91,
2021-11-08 18:12:27.292,553.7,23.9,
2021-11-08 18:12:27.392,553.8,23.9,
2021-11-08 18:12:27.492,553.9,23.9,
2021-11-08 18:12:27.592,554,23.9,
2021-11-08 18:12:27.692,554.1,23.91,
2021-11-08 18:12:27.792,554.2,23.91,
2021-11-08 18:12:27.892,554.3,23.91,
2021-11-08 18:12:27.992,554.4,23.91,
2021-11-08 18:12:28.092,554.5,23.9,
2021-11-08 18:12:28.192,554.6,23.9,
2021-11-08 18:12:28.292,554.7,23.9,
2021-11-08 18:12:28.392,554.8,23.91,
2021-11-08 18:12:28.492,554.9,23.92,
2021-11-08 18:12:28.592,555,23.91,
2021-11-08 18:12:28.692,555.1,23.9,
2021-11-08 18:12:28.792,555.2,23.91,
2021-11-08 18:12:28.892,555.3,23.91,
2021-11-08 18:12:28.993,555.4,23.9,
2021-11-08 18:12:29.092,555.5,23.91,
2021-11-08 18:12:29.192,555.6,23.9,
2021-11-08 18:12:29.292,555.7,23.91,
2021-11-08 18:12:29.392,555.8,23.9,
2021-11-08 18:12:29.492,555.9,23.92,
2021-11-08 18:12:29.592,556,23.91,
2021-11-08 18:12:29.692,556.1,23.91,
2021-11-08 18:12:29.792,556.2,23.91,
2021-11-08 18:12:29.892,556.3,23.91,
2021-11-08 18:12:29.992,556.4,23.91,
2021-11-08 18:12:30.092,556.5,23.91,
2021-11-08 18:12:30.192,556.6,23.91,
2021-11-08 18:12:30.292,556.7,23.91,
2021-11-08 18:12:30.392,556.8,23.91,
2021-11-08 18:12:30.492,556.9,23.91,
2021-11-08 18:12:30.592,557,23.91,
2021-11-08 18:12:30.692,557.1,23.91,
2021-11-08 18:12:30.792,557.2,23.91,
2021-11-08 18:12:30.892,557.3,23.9,
2021-11-08 18:12:30.992,557.4,23.9,
2021-11-08 18:12:31.092,557.5,23.92,
2021-11-08 18:12:31.192,557.6,23.91,
2021-11-08 18:12:31.292,557.7,23.91,
2021-11-08 18:12:31.392,557.8,23.92,
2021-11-08 18:12:31.492,557.9,23.91,
2021-11-08 18:12:31.592,558,23.9,
2021-11-08 18:12:31.692,558.1,23.9,
2021-11-08 18:12:31.792,558.2,23.91,
2021-11-08 18:12:31.892,558.3,23.9,
2021-11-08 18:12:31.992,558.4,23.91,
2021-11-08 18:12:32.092,558.5,23.91,
2021-11-08 18:12:32.192,558.6,23.9,
2021-11-08 18:12:32.292,558.7,23.91,
2021-11-08 18:12:32.392,558.8,23.91,
2021-11-08 18:12:32.492,558.9,23.9,
2021-11-08 18:12:32.592,559,23.91,
2021-11-08 18:12:32.692,559.1,23.9,
2021-11-08 18:12:32.792,559.2,23.92,
2021-11-08 18:12:32.892,559.3,23.91,
2021-11-08 18:12:32.992,559.4,23.91,
2021-11-08 18:12:33.092,559.5,23.91,
2021-11-08 18:12:33.192,559.6,23.91,
2021-11-08 18:12:33.292,559.7,23.91,
2021-11-08 18:12:33.392,559.8,23.92,
2021-11-08 18:12:33.493,559.9,23.9,
2021-11-08 18:12:33.592,560,23.91,
2021-11-08 18:12:33.692,560.1,23.9,
2021-11-08 18:12:33.792,560.2,23.9,
2021-11-08 18:12:33.892,560.3,23.92,
2021-11-08 18:12:33.992,560.4,23.92,
2021-11-08 18:12:34.092,560.5,23.9,
2021-11-08 18:12:34.192,560.6,23.91,
2021-11-08 18:12:34.292,560.7,23.91,
2021-11-08 18:12:34.392,560.8,23.91,
2021-11-08 18:12:34.492,560.9,23.91,
2021-11-08 18:12:34.592,561,23.91,
2021-11-08 18:12:34.692,561.1,23.9,
2021-11-08 18:12:34.792,561.2,23.91,
2021-11-08 18:12:34.892,561.3,23.9,
2021-11-08 18:12:34.992,561.4,23.9,
2021-11-08 18:12:35.092,561.5,23.91,
2021-11-08 18:12:35.192,561.6,23.91,
2021-11-08 18:12:35.292,561.7,23.91,
2021-11-08 18:12:35.392,561.8,23.9,
2021-11-08 18:12:35.492,561.9,23.91,
2021-11-08 18:12:35.592,562,23.91,
2021-11-08 18:12:35.692,562.1,23.9,
2021-11-08 18:12:35.792,562.2,23.91,
2021-11-08 18:12:35.892,562.3,23.91,
2021-11-08 18:12:35.992,562.4,23.9,
2021-11-08 18:12:36.092,562.5,23.91,
2021-11-08 18:12:36.192,562.6,23.91,
2021-11-08 18:12:36.292,562.7,23.91,
2021-11-08 18:12:36.392,562.8,23.91,
2021-11-08 18:12:36.492,562.9,23.91,
2021-11-08 18:12:36.592,563,23.9,
2021-11-08 18:12:36.692,563.1,23.91,
2021-11-08 18:12:36.792,563.2,23.91,
2021-11-08 18:12:36.892,563.3,23.91,
2021-11-08 18:12:36.992,563.4,23.91,
2021-11-08 18:12:37.092,563.5,23.9,
2021-11-08 18:12:37.192,563.6,23.92,
2021-11-08 18:12:37.293,563.7,23.91,
2021-11-08 18:12:37.392,563.8,23.9,
2021-11-08 18:12:37.492,563.9,23.9,
2021-11-08 18:12:37.592,564,23.91,
2021-11-08 18:12:37.693,564.1,23.91,
2021-11-08 18:12:37.792,564.2,23.91,
2021-11-08 18:12:37.892,564.3,23.9,
2021-11-08 18:12:37.994,564.4,23.91,
2021-11-08 18:12:38.092,564.5,23.91,
2021-11-08 18:12:38.192,564.6,23.9,
2021-11-08 18:12:38.292,564.7,23.9,
2021-11-08 18:12:38.392,564.8,23.91,
2021-11-08 18:12:38.492,564.9,23.9,
2021-11-08 18:12:38.592,565,23.92,
2021-11-08 18:12:38.692,565.1,23.91,
2021-11-08 18:12:38.792,565.2,23.91,
2021-11-08 18:12:38.892,565.3,23.92,
2021-11-08 18:12:38.992,565.4,23.92,
2021-11-08 18:12:39.092,565.5,23.9,
2021-11-08 18:12:39.192,565.6,23.91,
2021-11-08 18:12:39.292,565.7,23.91,
2021-11-08 18:12:39.392,565.8,23.91,
2021-11-08 18:12:39.492,565.9,23.91,
2021-11-08 18:12:39.592,566,23.91,
2021-11-08 18:12:39.692,566.1,23.91,
2021-11-08 18:12:39.792,566.2,23.91,
2021-11-08 18:12:39.892,566.3,23.92,
2021-11-08 18:12:39.992,566.4,23.91,
2021-11-08 18:12:40.092,566.5,23.89,
2021-11-08 18:12:40.192,566.6,23.9,
2021-11-08 18:12:40.292,566.7,23.92,
2021-11-08 18:12:40.392,566.8,23.9,
2021-11-08 18:12:40.492,566.9,23.91,
2021-11-08 18:12:40.592,567,23.91,
2021-11-08 18:12:40.692,567.1,23.91,
2021-11-08 18:12:40.792,567.2,23.91,
2021-11-08 18:12:40.892,567.3,23.9,
2021-11-08 18:12:40.992,567.4,23.91,
2021-11-08 18:12:41.092,567.5,23.91,
2021-11-08 18:12:41.192,567.6,23.91,
2021-11-08 18:12:41.292,567.7,23.91,
2021-11-08 18:12:41.392,567.8,23.91,
2021-11-08 18:12:41.492,567.9,23.91,
2021-11-08 18:12:41.592,568,23.9,
2021-11-08 18:12:41.692,568.1,23.91,
2021-11-08 18:12:41.792,568.2,23.91,
2021-11-08 18:12:41.892,568.3,23.92,
2021-11-08 18:12:41.992,568.4,23.9,
2021-11-08 18:12:42.092,568.5,23.92,
2021-11-08 18:12:42.192,568.6,23.9,
2021-11-08 18:12:42.292,568.7,23.9,
2021-11-08 18:12:42.392,568.8,23.91,
2021-11-08 18:12:42.492,568.9,23.9,
2021-11-08 18:12:42.593,569,23.9,
2021-11-08 18:12:42.692,569.1,23.9,
2021-11-08 18:12:42.792,569.2,23.9,
2021-11-08 18:12:42.892,569.3,23.9,
2021-11-08 18:12:42.992,569.4,23.9,
2021-11-08 18:12:43.092,569.5,23.91,
2021-11-08 18:12:43.192,569.6,23.91,
2021-11-08 18:12:43.292,569.7,23.91,
2021-11-08 18:12:43.393,569.8,23.9,
2021-11-08 18:12:43.492,569.9,23.9,
2021-11-08 18:12:43.592,570,23.91,
2021-11-08 18:12:43.692,570.1,23.9,
2021-11-08 18:12:43.792,570.2,23.9,
2021-11-08 18:12:43.892,570.3,23.91,
2021-11-08 18:12:43.992,570.4,23.9,
2021-11-08 18:12:44.092,570.5,23.9,
2021-11-08 18:12:44.192,570.6,23.89,
2021-11-08 18:12:44.292,570.7,23.91,
2021-11-08 18:12:44.392,570.8,23.91,
2021-11-08 18:12:44.492,570.9,23.91,
2021-11-08 18:12:44.592,571,23.9,
2021-11-08 18:12:44.692,571.1,23.9,
2021-11-08 18:12:44.792,571.2,23.89,
2021-11-08 18:12:44.892,571.3,23.9,
2021-11-08 18:12:44.992,571.4,23.9,
2021-11-08 18:12:45.092,571.5,23.9,
2021-11-08 18:12:45.192,571.6,23.9,
2021-11-08 18:12:45.292,571.7,23.91,
2021-11-08 18:12:45.393,571.8,23.9,
2021-11-08 18:12:45.492,571.9,23.9,
2021-11-08 18:12:45.592,572,23.89,
2021-11-08 18:12:45.692,572.1,23.9,
2021-11-08 18:12:45.792,572.2,23.9,
2021-11-08 18:12:45.892,572.3,23.9,
2021-11-08 18:12:45.992,572.4,23.9,
2021-11-08 18:12:46.092,572.5,23.9,
2021-11-08 18:12:46.192,572.6,23.9,
2021-11-08 18:12:46.292,572.7,23.9,
2021-11-08 18:12:46.392,572.8,23.89,
2021-11-08 18:12:46.492,572.9,23.9,
2021-11-08 18:12:46.592,573,23.9,
2021-11-08 18:12:46.692,573.1,23.89,
2021-11-08 18:12:46.792,573.2,23.9,
2021-11-08 18:12:46.892,573.3,23.9,
2021-11-08 18:12:46.992,573.4,23.91,
2021-11-08 18:12:47.092,573.5,23.9,
2021-11-08 18:12:47.192,573.6,23.9,
2021-11-08 18:12:47.292,573.7,23.9,
2021-11-08 18:12:47.392,573.8,23.89,
2021-11-08 18:12:47.492,573.9,23.9,
2021-11-08 18:12:47.592,574,23.91,
2021-11-08 18:12:47.692,574.1,23.89,
2021-11-08 18:12:47.792,574.2,23.9,
2021-11-08 18:12:47.892,574.3,23.91,
2021-11-08 18:12:47.992,574.4,23.9,
2021-11-08 18:12:48.092,574.5,23.9,
2021-11-08 18:12:48.193,574.6,23.9,
2021-11-08 18:12:48.292,574.7,23.89,
2021-11-08 18:12:48.392,574.8,23.9,
2021-11-08 18:12:48.492,574.9,23.9,
2021-11-08 18:12:48.592,575,23.9,
2021-11-08 18:12:48.693,575.1,23.89,
2021-11-08 18:12:48.792,575.2,23.9,
2021-11-08 18:12:48.892,575.3,23.9,
2021-11-08 18:12:48.993,575.4,23.9,
2021-11-08 18:12:49.092,575.5,23.91,
2021-11-08 18:12:49.192,575.6,23.89,
2021-11-08 18:12:49.292,575.7,23.9,
2021-11-08 18:12:49.392,575.8,23.89,
2021-11-08 18:12:49.492,575.9,23.91,
2021-11-08 18:12:49.592,576,23.9,
2021-11-08 18:12:49.692,576.1,23.89,
2021-11-08 18:12:49.792,576.2,23.91,
2021-11-08 18:12:49.892,576.3,23.9,
2021-11-08 18:12:49.992,576.4,23.9,
2021-11-08 18:12:50.092,576.5,23.9,
2021-11-08 18:12:50.192,576.6,23.91,
2021-11-08 18:12:50.292,576.7,23.9,
2021-11-08 18:12:50.392,576.8,23.9,
2021-11-08 18:12:50.492,576.9,23.9,
2021-11-08 18:12:50.592,577,23.9,
2021-11-08 18:12:50.692,577.1,23.9,
2021-11-08 18:12:50.792,577.2,23.9,
2021-11-08 18:12:50.892,577.3,23.91,
2021-11-08 18:12:50.992,577.4,23.9,
2021-11-08 18:12:51.092,577.5,23.91,
2021-11-08 18:12:51.192,577.6,23.9,
2021-11-08 18:12:51.292,577.7,23.89,
2021-11-08 18:12:51.392,577.8,23.91,
2021-11-08 18:12:51.492,577.9,23.9,
2021-11-08 18:12:51.592,578,23.89,
2021-11-08 18:12:51.692,578.1,23.9,
2021-11-08 18:12:51.792,578.2,23.9,
2021-11-08 18:12:51.892,578.3,23.89,
2021-11-08 18:12:51.992,578.4,23.9,
2021-11-08 18:12:52.092,578.5,23.91,
2021-11-08 18:12:52.192,578.6,23.89,
2021-11-08 18:12:52.292,578.7,23.89,
2021-11-08 18:12:52.392,578.8,23.9,
2021-11-08 18:12:52.492,578.9,23.9,
2021-11-08 18:12:52.592,579,23.89,
2021-11-08 18:12:52.693,579.1,23.88,
2021-11-08 18:12:52.792,579.2,23.9,
2021-11-08 18:12:52.892,579.3,23.9,
2021-11-08 18:12:52.992,579.4,23.91,
2021-11-08 18:12:53.092,579.5,23.9,
2021-11-08 18:12:53.192,579.6,23.9,
2021-11-08 18:12:53.292,579.7,23.9,
2021-11-08 18:12:53.392,579.8,23.89,
2021-11-08 18:12:53.592,580,24.36,40
2021-11-08 18:12:53.692,580.1,26.52,40
2021-11-08 18:12:53.792,580.2,28.53,40
2021-11-08 18:12:53.892,580.3,29.44,40
2021-11-08 18:12:53.992,580.4,30.08,40
2021-11-08 18:12:54.092,580.5,30.63,40
2021-11-08 18:12:54.192,580.6,31.1,40
2021-11-08 18:12:54.292,580.7,31.52,40
2021-11-08 18:12:54.392,580.8,31.91,40
2021-11-08 18:12:54.492,580.9,32.26,40
2021-11-08 18:12:54.592,581,32.6,40
2021-11-08 18:12:54.692,581.1,32.9,40
2021-11-08 18:12:54.792,581.2,33.2,40
2021-11-08 18:12:54.892,581.3,33.48,40
2021-11-08 18:12:54.992,581.4,33.76,40
2021-11-08 18:12:55.092,581.5,34,40
2021-11-08 18:12:55.192,581.6,34.24,40
2021-11-08 18:12:55.292,581.7,34.48,40
2021-11-08 18:12:55.392,581.8,34.69,40
2021-11-08 18:12:55.492,581.9,34.9,40
2021-11-08 18:12:55.592,582,35.12,40
2021-11-08 18:12:55.692,582.1,35.33,40
2021-11-08 18:12:55.792,582.2,35.51,40
2021-11-08 18:12:55.892,582.3,35.69,40
2021-11-08 18:12:55.992,582.4,35.88,40
2021-11-08 18:12:56.092,582.5,36.05,40
2021-11-08 18:12:56.192,582.6,36.21,40
2021-11-08 18:12:56.292,582.7,36.38,40
2021-11-08 18:12:56.392,582.8,36.54,40
2021-11-08 18:12:56.492,582.9,36.68,40
2021-11-08 18:12:56.592,583,36.84,40
2021-11-08 18:12:56.692,583.1,36.97,40
2021-11-08 18:12:56.792,583.2,37.1,40
2021-11-08 18:12:56.892,583.3,37.24,40
2021-11-08 18:12:56.992,583.4,37.36,40
2021-11-08 18:12:57.092,583.5,37.5,40
2021-11-08 18:12:57.192,583.6,37.62,40
2021-11-08 18:12:57.294,583.7,37.75,40
2021-11-08 18:12:57.392,583.8,37.84,40
2021-11-08 18:12:57.492,583.9,37.96,40
2021-11-08 18:12:57.592,584,38.06,40
2021-11-08 18:12:57.692,584.1,38.16,40
2021-11-08 18:12:57.792,584.2,38.27,40
2021-11-08 18:12:57.892,584.3,38.35,40
2021-11-08 18:12:57.992,584.4,38.46,40
2021-11-08 18:12:58.092,584.5,38.55,40
2021-11-08 18:12:58.192,584.6,38.62,40
2021-11-08 18:12:58.292,584.7,38.7,40
2021-11-08 18:12:58.392,584.8,38.8,40
2021-11-08 18:12:58.492,584.9,38.87,40
2021-11-08 18:12:58.592,585,38.95,40
2021-11-08 18:12:58.692,585.1,39.02,40
2021-11-08 18:12:58.792,585.2,39.08,40
2021-11-08 18:12:58.892,585.3,39.15,40
2021-11-08 18:12:58.992,585.4,39.22,40
2021-11-08 18:12:59.092,585.5,38.65,
2021-11-08 18:12:59.192,585.6,37.57,
2021-11-08 18:12:59.292,585.7,36.82,
2021-11-08 18:12:59.392,585.8,36.22,
2021-11-08 18:12:59.492,585.9,35.74,
2021-11-08 18:12:59.592,586,35.32,
2021-11-08 18:12:59.692,586.1,34.94,
2021-11-08 18:12:59.792,586.2,34.62,
2021-11-08 18:12:59.892,586.3,34.31,
2021-11-08 18:12:59.992,586.4,34.05,
2021-11-08 18:13:00.092,586.5,33.8,
2021-11-08 18:13:00.195,586.6,33.56,
2021-11-08 18:13:00.292,586.7,33.36,
2021-11-08 18:13:00.392,586.8,33.17,
2021-11-08 18:13:00.492,586.9,32.99,
2021-11-08 18:13:00.592,587,32.83,
2021-11-08 18:13:00.692,587.1,32.66,
2021-11-08 18:13:00.792,587.2,32.52,
2021-11-08 18:13:00.892,587.3,32.37,
2021-11-08 18:13:00.992,587.4,32.24,
2021-11-08 18:13:01.094,587.5,32.11,
2021-11-08 18:13:01.192,587.6,31.99,
2021-11-08 18:13:01.292,587.7,31.88,
2021-11-08 18:13:01.393,587.8,31.77,
2021-11-08 18:13:01.493,587.9,31.66,
2021-11-08 18:13:01.592,588,31.57,
2021-11-08 18:13:01.692,588.1,31.47,
2021-11-08 18:13:01.792,588.2,31.38,
2021-11-08 18:13:01.892,588.3,31.28,
2021-11-08 18:13:01.992,588.4,31.22,
2021-11-08 18:13:02.093,588.5,31.12,
2021-11-08 18:13:02.192,588.6,31.04,
2021-11-08 18:13:02.292,588.7,30.98,
2021-11-08 18:13:02.392,588.8,30.9,
2021-11-08 18:13:02.492,588.9,30.81,
2021-11-08 18:13:02.592,589,30.75,
2021-11-08 18:13:02.692,589.1,30.68,
2021-11-08 18:13:02.793,589.2,30.61,
2021-11-08 18:13:02.892,589.3,30.54,
2021-11-08 18:13:02.992,589.4,30.48,
2021-11-08 18:13:03.092,589.5,30.42,
2021-11-08 18:13:03.192,589.6,30.36,
2021-11-08 18:13:03.292,589.7,30.27,
2021-11-08 18:13:03.392,589.8,30.22,
2021-11-08 18:13:03.492,589.9,30.17,
2021-11-08 18:13:03.592,590,30.1,
2021-11-08 18:13:03.692,590.1,30.05,
2021-11-08 18:13:03.792,590.2,29.99,
2021-11-08 18:13:03.892,590.3,29.94,
2021-11-08 18:13:03.992,590.4,29.88,
2021-11-08 18:13:04.092,590.5,29.83,
2021-11-08 18:13:04.192,590.6,29.77,
2021-11-08 18:13:04.292,590.7,29.72,
2021-11-08 18:13:04.392,590.8,29.67,
2021-11-08 18:13:04.492,590.9,29.6,
2021-11-08 18:13:04.592,591,29.56,
2021-11-08 18:13:04.692,591.1,29.52,
2021-11-08 18:13:04.792,591.2,29.46,
2021-11-08 18:13:04.892,591.3,29.41,
2021-11-08 18:13:04.992,591.4,29.35,
2021-11-08 18:13:05.092,591.5,29.32,
2021-11-08 18:13:05.193,591.6,29.27,
2021-11-08 18:13:05.292,591.7,29.21,
2021-11-08 18:13:05.392,591.8,29.18,
2021-11-08 18:13:05.492,591.9,29.12,
2021-11-08 18:13:05.592,592,29.08,
