80,65,169
138,66,163
161,72,318
122,72,91
145,73,92
177,74,393
115,79,87
158,79,302
185,80,94
113,87,419
137,93,184
133,95,298
144,95,73
147,95,76
159,97,197
81,101,71
202,102,246
110,105,97
112,105,702
114,108,99
166,110,74
168,115,109
151,116,78
71,118,143
137,118,168
60,123,186
144,124,287
179,125,529
171,130,336
83,130,94
120,131,75
138,131,261
170,134,246
79,137,143
154,136,192
135,138,122
91,139,204
111,139,144
123,139,187
71,139,138
90,143,208
120,146,58
134,145,250
147,146,387
74,148,124
86,150,99
94,157,287
94,161,95
