270,76,105
255,122,165
253,127,285
231,133,191
253,138,95
241,143,21
255,145,250
241,145,144
271,147,336
254,149,89
237,153,87
201,154,110
270,157,82
216,160,216
169,160,210
191,161,238
246,161,88
279,161,102
267,163,91
217,167,161
182,170,241
242,171,125
231,172,185
274,173,150
258,179,92
172,181,83
239,182,154
160,184,99
225,184,81
226,193,261
230,194,342
290,193,89
220,194,142
231,198,338
229,203,183
279,202,84
207,209,170
137,210,125
196,211,99
257,223,104
162,225,83
237,224,99
118,227,120
171,229,107
251,235,92
173,246,149
114,247,319
127,247,92
165,249,91
168,251,144
226,253,81
126,268,190
100,268,95
