366,62,78
402,68,68
382,69,79
363,71,160
374,75,76
355,81,105
392,81,143
359,85,85
371,86,70
392,86,69
409,87,123
427,89,67
352,92,32
391,92,74
425,93,83
352,94,274
359,97,221
329,99,62
388,100,211
370,103,145
418,106,65
423,111,92
350,113,75
334,121,39
419,119,61
347,124,99
421,126,18
418,126,87
351,127,62
388,128,208
380,131,100
375,131,65
313,135,77
323,134,175
351,136,87
318,139,48
407,140,69
343,141,63
317,147,87
412,152,64
314,153,83
375,154,70
403,159,99
325,170,85
373,174,145
310,176,118
303,182,241
314,180,82
357,181,115
396,181,65
320,185,166
370,191,70
361,197,15
377,196,82
358,198,68
370,204,71
346,213,192
362,213,87
317,214,161
339,222,95
321,222,90
325,222,64
377,226,84
351,228,134
364,227,62
379,228,97
355,232,97
377,233,201
363,235,181
321,235,62
347,236,93
344,241,243
377,242,62
365,251,170
322,254,301
