380,61,235
386,63,88
403,65,42
400,67,117
358,69,109
382,69,154
391,69,104
409,70,189
361,74,40
363,75,452
372,75,128
377,75,208
381,78,96
328,79,340
360,79,89
405,79,199
412,78,179
350,81,159
381,80,202
397,82,88
388,84,387
416,85,87
350,89,369
340,90,316
366,91,170
349,93,239
333,94,236
358,95,169
371,95,188
409,95,169
420,95,148
352,96,177
360,97,245
336,97,133
426,99,124
357,99,289
420,98,87
345,100,115
425,101,96
420,103,147
365,105,387
380,107,352
340,108,156
394,110,82
415,108,157
387,110,186
393,112,111
357,119,161
419,122,204
347,124,177
387,125,74
422,125,169
399,127,98
327,130,436
317,131,219
408,131,94
326,133,120
362,134,137
416,138,261
407,138,124
315,142,39
313,143,187
309,144,141
414,146,95
316,149,252
321,150,99
315,151,114
406,151,159
370,154,88
306,170,122
377,172,118
314,174,217
400,173,129
337,175,254
381,178,115
404,178,88
309,181,202
395,183,141
335,184,257
394,189,27
366,190,159
400,191,311
316,193,260
367,194,144
375,194,143
353,196,151
322,202,184
385,207,152
354,212,166
334,212,143
390,214,331
318,215,156
373,217,162
344,218,89
333,221,117
373,219,119
333,223,164
370,225,234
387,225,261
362,227,154
337,227,101
349,231,83
353,231,130
370,233,280
338,234,246
342,235,346
329,236,354
343,238,116
367,239,84
373,239,99
362,241,82
336,242,215
