372,46,94
369,60,75
399,66,198
382,72,58
365,73,67
385,74,63
393,73,64
398,74,63
334,78,275
358,79,121
373,82,73
364,85,190
388,86,40
387,88,202
381,92,110
360,93,116
369,93,88
395,93,61
400,93,93
415,94,93
343,96,83
363,95,118
381,95,149
358,96,72
340,98,137
375,97,79
386,98,170
413,98,130
420,97,78
362,101,152
383,102,86
375,103,121
392,108,92
429,109,69
388,111,66
323,112,301
399,112,110
375,112,61
425,116,47
344,117,89
321,120,154
390,120,93
412,121,69
353,122,129
398,124,67
354,126,86
421,127,71
343,128,121
418,132,150
336,133,113
399,133,68
373,135,66
325,141,84
326,143,194
311,148,162
325,149,81
398,153,210
376,156,104
314,160,269
324,159,100
343,159,85
411,159,65
332,163,178
407,167,103
383,168,150
364,170,65
304,172,597
404,172,94
308,178,67
395,182,61
351,185,82
395,188,126
370,191,70
325,192,217
313,192,98
398,194,97
317,195,162
362,196,178
382,197,176
314,199,82
393,199,125
376,204,173
396,205,82
390,206,94
322,206,140
329,209,135
333,211,33
382,210,159
364,210,69
388,211,126
324,214,265
333,213,228
362,215,107
371,216,117
344,216,42
378,215,95
326,217,152
337,219,72
373,220,81
362,220,143
366,221,83
375,221,72
346,223,57
355,221,62
341,223,97
387,224,170
322,225,74
329,224,61
367,224,91
346,226,154
349,228,125
356,226,77
323,229,269
371,229,73
383,228,86
326,231,67
346,231,10
332,233,79
356,233,170
363,233,103
377,233,156
343,235,36
339,235,98
346,238,183
368,239,65
331,247,165
367,255,231
