311,307,66
295,314,75
282,316,199
268,317,237
300,318,130
284,319,206
292,321,81
317,321,394
321,321,118
297,322,66
299,323,90
334,326,17
269,327,206
265,328,121
333,328,132
274,329,111
289,331,205
297,332,181
339,334,224
337,335,120
271,335,264
290,334,119
307,334,74
267,337,70
298,337,80
323,337,85
292,340,25
335,340,66
360,340,80
280,341,124
304,342,92
317,342,53
347,342,233
286,343,161
291,342,94
293,349,198
301,349,108
372,349,160
316,350,73
314,353,65
331,352,121
361,352,213
336,352,78
286,353,124
316,355,106
292,359,185
351,359,94
385,359,91
396,359,140
371,359,67
295,364,519
298,363,193
310,364,233
384,364,73
317,365,183
304,367,104
348,371,79
404,372,56
314,373,322
407,375,111
398,378,86
309,380,203
408,381,98
412,385,167
396,386,113
370,386,59
322,391,185
389,389,95
334,394,163
330,394,110
399,395,229
406,395,98
345,398,128
371,401,140
364,402,105
330,403,123
335,410,174
407,411,23
406,413,180
413,414,86
399,416,213
377,416,79
347,420,149
415,419,123
404,423,154
410,425,72
361,427,84
372,427,72
400,428,258
366,429,69
372,433,31
372,435,101
