96,59,252
102,64,138
145,67,170
124,68,262
77,71,238
178,72,407
153,73,151
183,74,338
160,76,84
152,78,96
142,80,132
134,80,104
165,80,100
63,82,128
200,83,146
96,83,334
58,86,121
161,85,98
198,89,203
168,91,123
136,92,315
178,93,196
65,95,100
56,97,263
173,96,82
202,97,83
58,99,303
197,99,200
222,101,234
178,101,150
207,102,236
57,103,194
157,105,125
203,105,97
112,108,103
181,108,189
210,110,280
184,113,379
102,114,208
187,115,31
167,116,97
132,116,91
186,118,130
177,121,195
204,119,105
105,121,186
179,124,142
176,123,368
141,130,242
82,133,98
73,140,142
162,141,96
85,144,266
95,144,95
148,147,402
96,153,143
142,154,122
68,156,90
95,157,63
92,158,56
100,162,184
