112,57,95
99,64,84
165,65,80
158,68,77
154,70,197
136,71,77
101,72,90
77,74,79
147,73,72
135,75,87
152,77,90
158,81,201
113,83,115
121,85,108
191,86,203
114,91,155
125,95,92
58,98,19
182,97,133
144,98,114
151,98,204
169,101,166
128,101,74
143,101,75
186,101,79
191,104,97
145,108,130
160,108,218
187,107,96
165,108,146
202,111,103
147,111,78
140,115,209
158,116,231
113,121,186
145,122,310
125,123,74
147,125,101
151,126,156
157,126,73
162,134,137
148,136,173
183,136,81
135,138,227
158,139,91
134,145,144
127,146,84
126,150,66
89,156,105
109,157,145
