259,93,89
252,102,159
269,121,206
244,124,121
238,127,313
257,128,31
270,128,143
253,128,167
233,135,231
255,137,22
275,138,61
242,147,106
260,154,268
193,156,204
252,157,69
210,159,172
238,162,244
231,165,77
242,166,140
158,167,142
167,167,103
183,172,76
256,171,82
230,185,91
225,188,133
267,189,269
291,192,145
229,193,141
249,193,206
212,206,190
127,208,89
220,207,36
223,211,396
256,211,91
184,213,62
316,215,152
119,216,100
130,215,84
211,216,82
201,218,123
102,217,95
246,219,195
156,222,225
187,221,84
200,222,84
255,226,155
100,228,125
231,230,74
201,232,166
210,232,86
224,234,132
117,236,110
218,240,247
188,240,194
160,244,169
211,245,82
115,248,99
182,249,242
101,249,75
202,250,8
113,254,132
173,260,36
190,261,220
172,264,14
171,266,77
144,270,73
118,286,81
