258,100,343
265,109,557
263,114,570
265,131,214
267,132,138
265,136,202
226,136,117
257,139,120
254,141,162
198,146,117
226,146,296
240,148,330
252,148,558
204,148,178
208,152,116
263,154,497
262,157,131
275,160,151
251,161,289
254,162,175
188,163,114
261,164,115
231,166,292
187,169,187
159,181,110
162,183,153
266,185,536
148,186,265
249,185,190
146,191,117
274,193,519
135,200,356
141,203,268
194,204,143
275,203,125
188,207,173
192,207,119
253,208,140
140,210,503
270,211,321
126,213,282
235,216,94
119,218,121
234,218,136
233,223,275
266,225,116
227,226,151
105,228,65
189,229,65
96,231,154
106,232,247
182,233,85
184,235,107
212,236,121
151,237,97
208,237,95
96,239,31
113,238,257
201,238,82
204,239,252
89,239,161
152,239,152
156,241,131
207,240,156
218,242,933
240,241,186
95,241,231
158,241,128
188,242,85
183,244,217
38,244,105
176,245,106
202,244,95
111,244,122
172,244,138
48,247,83
63,245,126
207,246,88
44,246,124
57,247,115
189,248,269
76,249,282
67,251,119
85,252,383
129,252,210
176,253,110
98,253,185
120,254,317
179,255,93
198,254,226
172,255,152
204,254,138
145,256,216
116,257,289
185,257,228
174,259,107
76,259,186
136,258,127
197,258,248
185,260,133
178,262,117
144,264,311
182,264,156
115,265,122
149,270,175
159,269,114
119,270,160
108,285,225
122,289,105
