277,315,165
283,319,355
311,324,200
283,326,57
330,327,107
282,328,136
323,326,120
291,329,254
313,329,82
337,329,245
284,330,49
329,329,286
332,329,96
323,335,124
297,337,87
327,338,226
276,339,102
269,340,190
311,340,118
273,340,97
316,343,212
286,343,170
294,344,237
316,345,103
284,348,96
311,349,83
286,354,83
351,353,140
320,357,86
373,360,144
363,361,129
295,367,252
393,370,122
400,373,163
395,374,121
402,379,93
398,385,153
318,394,39
409,396,265
318,396,124
379,398,182
404,399,193
406,403,258
369,408,149
336,412,279
410,413,231
350,417,146
406,420,142
418,420,228
398,422,157
387,422,161
382,425,161
361,428,236
387,431,177
378,434,177
