11,-82.7421,-0.2212779,22.4083254581422,7.04208132533666
12,-91.0401000000001,-0.2434869,28.3420679950092,6.71525192599784
13,-99.1160999999999,-0.2653897,33.0539149305044,6.35136461137053
14,-107.5634,-0.2874989,38.0665942586454,6.03200502680939
15,-115.8999,-0.3099792,41.8322238083547,5.72060036230907
16,-124.1107,-0.332027000000001,45.1827233940646,5.45113062899582
17,-132.2952,-0.354047,48.1279083308949,5.19830299032305
18,-140.4602,-0.375901,50.8461219546366,4.97564944035964
19,-149.0481,-0.3984891,53.7093576760208,4.76753589894289
20,-157.0923,-0.4205546,55.5079052297006,4.56990830944721
21,-165.2086,-0.4420005,57.7064704457896,4.40157953626329
22,-173.9101,-0.4651554,59.755323684802,4.23133648650195
23,-182.2457,-0.4871595,61.6626322514512,4.08256738321697
24,-190.334,-0.509057800000001,63.0407296657689,3.941018940481
25,-198.7751,-0.5313413,64.6991348103716,3.80959207536366
26,-206.7883,-0.553175800000001,65.7776024533012,3.68509416396892
27,-215.2473,-0.575643599999999,67.1505787779895,3.56864108237505
28,-223.2937,-0.597379999999999,68.1754081827188,3.4609407416636
29,-231.3504,-0.6190902,69.1610449575217,3.36175122886499
30,-240.1063,-0.642053600000001,70.4776466823508,3.26102107415667
31,-248.344,-0.664271800000001,71.341638784002,3.16992257574314
32,-256.2369,-0.685556599999999,72.12129029415,3.08802403540325
33,-264.8322,-0.708339499999999,73.1018934977604,3.00545017109338
34,-273.2751,-0.7305156,74.0994018261304,2.93016912926066
35,-281.4715,-0.752610199999999,74.7707399443399,2.85502520076853
36,-289.479099999999,-0.7743436,75.3284042337281,2.78788132224846
37,-297.9326,-0.7965632,76.1836888966382,2.72376593710069
38,-306.1671,-0.818725,76.7680916781363,2.65808638433144
39,-314.3838,-0.840927099999999,77.2858278780041,2.59899061320876
40,-323.0679,-0.863766399999999,78.0464791410394,2.54001913855797
