0.520585675014082,0.579298820525352,0.636669508495639,0.69142419404179,0.742569233550052,0.789138551817373,0.830632254384767,0.866669298846872,0.897208672047809,0.922455329001977,0.942802503516094,0.958778061175808,0.971013525321436,0.980123414255177,0.986719167446593,0.99136548088783,0.994545332265856,0.996653638757204,0.998009394398961,0.998853503257303,0.999361428656011,0.999656304916689,0.999822076498377,0.999911157730684,0.999957490428635,0.999980474619232,0.999991415669054,0.999996396363857,0.999998557717699,0.999999449665942,0.999999801919183,0.999999932205292,0.999999978087549,0.999999993346255,0.99999999810273,0.999999999495293,0.999999999873964,0.999999999970889,0.999999999993744,0.999999999998759,0.999999999999773
0.465035749904678,0.524600147832895,0.584060688189587,0.642027321977649,0.697188948962601,0.748546434270684,0.795113260410056,0.836379593144271,0.87203532136842,0.902058407438843,0.926700152112523,0.94640114603008,0.961743136882065,0.973383035274171,0.981947456397873,0.988092061931155,0.992358512241743,0.995240581166229,0.997126256647256,0.998319275312924,0.999049137885158,0.999480732517002,0.999726890717666,0.999861494447093,0.999932681075878,0.99996857404026,0.999985955202326,0.999994009280349,0.999997567173168,0.999999060504762,0.999999654693571,0.999999880509619,0.999999960831928,0.999999987911052,0.99999999650438,0.999999999055388,0.999999999761011,0.999999999943983,0.999999999987769,0.999999999997539,0.999999999999547
0.409032679891108,0.468308899953188,0.52872467810503,0.588943982879054,0.647507214585878,0.703065155988175,0.754615131391999,0.801151046882134,0.842154822951876,0.877393763863127,0.906867162884607,0.930875892525955,0.949910192345923,0.964619917851881,0.975647157819587,0.983679276236611,0.989372147854338,0.993278716012127,0.995876211597023,0.99754964885189,0.998592323431341,0.99921935979543,0.99958257253424,0.999784863976027,0.999893761045455,0.999949571956029,0.999977108796596,0.999990083790548,0.999995902636206,0.99999838987267,0.999999401522971,0.999999788614597,0.999999929858254,0.999999978040588,0.999999993549569,0.999999998228828,0.999999999545449,0.999999999891831,0.999999999976058,0.999999999995143,0.999999999999091
0.353734481086747,0.411483421885083,0.471677275206939,0.532969147678923,0.59395256663297,0.653112038642786,0.709067904715484,0.760774506238889,0.807248952938962,0.847961523326511,0.882738336132305,0.91162802350959,0.934975839099799,0.95334831237241,0.967390577565766,0.977803374548293,0.985317208027676,0.99056031145296,0.994120302107208,0.996451348577719,0.997928240012103,0.998831914212509,0.999364841853853,0.999667386514164,0.999832995898781,0.999919375555093,0.999962839453861,0.999983634237167,0.999993128621102,0.999997256151295,0.999998959078415,0.999999627856135,0.999999873961567,0.999999960009609,0.999999988073975,0.99999999667265,0.999999999133081,0.999999999790551,0.999999999953163,0.999999999990367,0.999999999998176
0.300358096253591,0.355330011595703,0.414008207161648,0.475144829245299,0.537332705702901,0.599090405330931,0.658844625136125,0.71518756147361,0.767023416892614,0.813403586290012,0.853803886890139,0.88806582287667,0.916336258806808,0.939014845753751,0.956686905388426,0.970050997355646,0.979855931492862,0.98685161219398,0.991670413014291,0.994885774012709,0.996965611475439,0.998260533834165,0.999038018245412,0.999488441915817,0.999738599142178,0.999871636380408,0.99993984859001,0.999973043804417,0.999988483250148,0.999995324198449,0.999998200151257,0.99999934350389,0.999999774566047,0.999999926942191,0.999999977896477,0.999999993735754,0.999999998342297,0.999999999593567,0.999999999907937,0.999999999980762,0.999999999996304
0.25,0.301119889501863,0.356974554857689,0.416610324591898,0.478715720603685,0.541819771478688,0.604361565964643,0.664707767830442,0.721423086111979,0.773360362198718,0.819611084905699,0.859659370190818,0.893391168751931,0.921008776293522,0.942970900590642,0.959918613657399,0.97259735595884,0.981810592868063,0.988282630462939,0.992691768915892,0.995588168190375,0.997427154758275,0.998553364948591,0.99921710811413,0.999592717134104,0.999796569512688,0.999902979116737,0.999955730777343,0.999980733402874,0.999992033008401,0.999996880298312,0.999998845582647,0.999999596221355,0.999999867246803,0.999999958918329,0.999999988176955,0.999999996821798,0.999999999209899,0.999999999818325,0.999999999961376,0.999999999992443
0.203631823805689,0.25,0.301904980129745,0.358670367220449,0.419293253391603,0.482394324908721,0.546435047283512,0.609770212116613,0.670704204353216,0.727775150236769,0.779783442404781,0.825867079382282,0.865521571681783,0.898682300259706,0.925611545149941,0.946830503371839,0.963037875583556,0.975031506257612,0.983650991762911,0.989618106412585,0.993624947591332,0.996218865387759,0.99783647908605,0.99880792413243,0.999368472457303,0.999679188793769,0.999844153089701,0.999927569735091,0.999967932430381,0.999986518895296,0.999994621013886,0.999997967517751,0.999999277420778,0.999999758312385,0.999999924175704,0.999999977721105,0.999999993913353,0.999999998461492,0.999999999640309,0.999999999922136,0.999999999984637
0.162091676321542,0.20298712763049,0.25,0.30271444871534,0.36041984339148,0.422060676516211,0.486185247599424,0.55118343359146,0.615320597764387,0.676836594238779,0.73424415832864,0.786290316553319,0.832166653819907,0.871383535026149,0.903931118812931,0.930136407296531,0.95058649067161,0.966039350434792,0.977363186832544,0.98537623902221,0.990860348207107,0.994477411177771,0.996781356452633,0.99819430213935,0.999026211844768,0.999496688292904,0.999750798769138,0.999882013870195,0.999946833014478,0.999977227204582,0.999990744579156,0.999996442506931,0.99999870934068,0.999999559589357,0.999999859522754,0.999999958091877,0.999999988347712,0.999999996998946,0.99999999928584,0.999999999842565,0.999999999968595
0.125847394784469,0.16095387660951,0.202324357512496,0.25,0.303549443418832,0.362225527029661,0.424916495120341,0.490093337339919,0.556070035180614,0.62101705919722,0.683107493606101,0.740830207894953,0.792878156582756,0.838504305532652,0.8772377267034,0.909129074443737,0.934574972497809,0.954231732582245,0.968925935598371,0.979570511792467,0.986986555553774,0.992001040514721,0.99525382107409,0.997287273639094,0.998509698100413,0.999214588251525,0.999603478419028,0.99980874546393,0.999912169019526,0.999961638874248,0.999984096629347,0.999993767976162,0.999997699297154,0.999999201010659,0.999999739240041,0.999999920897574,0.999999977638395,0.999999994134203,0.99999999857834,0.999999999681344,0.999999999935435
0.0951533573186048,0.124383385690185,0.159787075196664,0.201642747722246,0.25,0.304411185327135,0.364090122304239,0.427864844191817,0.494123700153222,0.561100166788035,0.626864004728349,0.689519326048821,0.747533045198863,0.799543915182218,0.84487390397601,0.883076016381371,0.914267176265925,0.938918659569887,0.957759196400262,0.971703869178828,0.981651223784013,0.988500021909434,0.993042359570786,0.995949479012311,0.997731993820444,0.998781116096837,0.99937234006045,0.99969161619186,0.999855526899519,0.999935623837195,0.999972749106987,0.999989114465955,0.999995895609621,0.999998548030046,0.999999518907805,0.999999850408894,0.999999956950176,0.999999988506357,0.999999997162507,0.999999999353229,0.999999999866663
