108,58,299
120,61,584
145,65,317
355,67,402
134,69,474
168,69,407
377,69,327
409,70,325
186,71,340
365,70,341
157,75,455
115,77,341
142,79,325
388,80,291
351,83,320
180,88,555
327,88,351
349,88,273
173,90,490
379,91,449
189,93,491
72,93,366
67,97,381
180,96,383
337,98,382
366,98,378
80,99,349
187,100,368
258,100,497
147,102,302
174,102,492
70,102,326
161,104,637
421,103,275
412,104,279
168,105,377
207,105,343
199,109,550
265,109,725
211,109,337
366,113,388
263,114,740
181,116,415
77,116,361
176,118,404
360,120,289
58,122,539
58,128,443
319,128,486
50,130,332
181,129,359
265,131,391
267,132,315
362,134,390
47,133,328
128,133,419
119,134,336
265,136,379
54,136,304
226,136,306
361,136,508
75,138,319
257,139,308
63,140,276
79,141,395
337,142,581
125,141,322
254,141,351
168,144,636
117,143,333
164,145,584
338,144,521
340,144,300
66,146,305
198,146,315
226,146,495
167,147,244
163,147,592
240,148,529
252,148,747
124,148,318
204,148,377
324,148,313
208,152,318
143,154,546
263,154,679
90,154,312
332,155,345
398,157,318
262,157,319
148,160,371
275,160,326
370,159,295
108,161,384
251,161,478
100,162,345
105,162,502
254,162,364
188,163,321
261,164,303
231,166,501
187,169,398
369,171,479
159,181,333
162,183,376
315,183,429
266,185,720
148,186,488
249,185,399
358,185,354
386,188,347
146,191,344
342,191,451
274,193,691
326,198,506
135,200,583
141,203,496
357,202,312
194,204,375
275,203,304
322,203,306
188,207,405
192,207,351
253,208,337
370,208,322
140,210,738
270,211,502
384,211,478
126,213,510
235,216,307
119,218,339
234,218,354
366,219,679
369,221,469
233,223,493
336,222,459
376,223,394
266,225,297
227,226,374
105,228,275
325,229,570
345,228,316
189,229,314
348,231,308
96,231,357
106,232,457
182,233,334
367,232,312
184,235,356
212,236,354
151,237,345
208,237,328
96,239,234
113,238,467
201,238,315
204,239,485
89,239,364
152,239,400
156,241,380
207,240,389
218,242,1165
240,241,383
95,241,434
158,241,377
188,242,334
183,244,466
38,244,238
176,245,355
202,244,328
111,244,332
172,244,387
48,247,216
63,245,259
207,246,321
44,246,257
57,247,248
189,248,518
76,249,468
327,250,257
67,251,255
85,252,581
129,252,445
176,253,359
98,253,388
120,254,536
179,255,342
198,254,459
172,255,401
204,254,371
145,256,455
116,257,507
185,257,476
174,259,355
76,259,328
136,258,364
197,258,481
327,259,289
185,260,381
178,262,365
144,264,548
182,264,398
115,265,340
149,270,407
159,269,351
119,270,378
108,285,399
122,289,256
281,312,559
268,317,297
319,324,351
330,324,535
271,327,274
336,327,364
268,329,285
286,331,217
271,331,314
340,332,436
283,335,261
271,336,305
279,337,439
285,339,421
275,342,272
278,343,659
271,345,298
366,345,322
280,347,317
340,347,422
373,346,437
318,347,312
288,352,368
364,353,358
290,360,358
297,362,274
307,360,360
404,374,289
313,374,305
386,380,323
413,386,316
333,388,311
400,390,513
399,393,329
324,395,372
331,402,366
367,405,294
417,404,289
378,412,332
404,414,290
408,415,293
346,418,381
411,421,358
398,425,465
360,427,311
404,429,336
128,431,478
368,430,317
386,432,496
389,433,275
409,437,309
381,437,277
396,446,291
126,447,405
407,453,274
116,466,396
414,466,284
79,469,441
204,473,424
131,472,294
136,477,330
141,477,393
4,479,277
81,479,338
117,481,299
436,483,282
85,486,290
202,486,291
12,486,305
17,489,321
209,488,275
410,489,350
62,490,317
34,492,335
97,491,352
467,494,295
122,497,280
84,496,296
105,498,407
188,499,291
436,499,281
102,501,286
119,502,320
210,505,324
458,505,265
210,507,287
223,510,383
170,512,415
218,511,275
105,512,292
