124,61,195
85,63,167
378,64,269
109,64,216
129,66,182
144,65,166
111,70,153
399,70,191
103,74,204
375,74,226
74,75,150
174,77,217
344,78,210
412,78,230
77,79,118
168,79,158
137,80,166
202,81,133
147,81,162
199,81,175
380,82,317
55,83,252
158,84,245
387,84,288
74,84,176
339,85,334
411,84,206
187,87,206
392,86,154
397,88,346
327,88,157
207,90,289
199,90,191
65,91,194
98,92,185
258,93,231
355,94,140
366,93,232
373,93,230
154,94,157
416,95,220
76,97,286
213,96,153
355,96,258
158,100,188
58,100,188
252,101,316
351,102,297
157,102,212
138,103,153
384,104,250
386,103,161
131,105,340
361,105,155
156,107,205
200,106,217
180,108,244
130,109,243
394,110,174
173,113,237
340,113,372
164,116,242
196,115,162
52,117,206
76,116,167
101,117,151
107,118,191
151,119,179
172,119,179
318,118,151
269,121,314
71,121,180
87,122,195
182,121,205
426,123,175
244,125,230
238,127,422
270,127,245
257,128,140
253,129,310
326,130,119
62,130,195
322,130,232
330,130,220
69,132,198
247,131,154
169,133,194
415,133,183
233,135,340
256,137,207
275,137,223
253,138,246
383,138,175
313,138,159
325,139,177
94,140,217
140,142,247
150,141,161
223,141,152
384,142,246
394,141,223
71,146,274
121,147,158
242,146,215
261,148,157
392,148,159
329,151,216
386,152,227
260,154,377
334,153,158
199,154,159
78,155,232
193,156,314
57,157,217
252,158,154
335,157,208
364,157,159
210,159,282
238,162,354
252,160,159
366,162,168
213,162,151
230,165,242
242,166,250
158,167,251
167,167,213
185,170,134
236,169,158
313,171,332
256,171,192
183,172,186
186,172,153
389,175,168
371,178,217
312,179,429
384,178,163
255,181,153
349,182,320
230,185,201
381,188,406
385,187,193
225,188,243
267,189,377
336,190,269
342,191,237
291,192,252
229,193,251
249,193,316
345,195,259
319,199,364
262,202,151
387,203,246
322,204,153
368,205,253
212,206,301
128,208,135
220,207,147
275,207,157
352,209,220
223,211,507
381,209,176
256,211,201
374,211,347
188,212,153
183,213,241
323,213,155
316,215,262
119,216,210
131,216,152
200,217,162
211,216,193
249,217,117
102,217,204
325,218,318
246,219,305
329,218,157
361,219,206
200,221,160
343,221,153
354,220,162
156,222,336
188,222,172
379,221,170
382,221,167
197,224,172
201,223,176
322,224,272
255,225,299
352,225,253
356,224,164
370,224,155
330,226,238
100,228,234
338,228,356
342,229,310
361,230,218
231,230,185
201,232,278
210,232,198
224,234,243
235,233,160
340,233,154
365,235,173
117,236,220
377,235,172
188,240,306
218,240,358
159,244,227
210,244,280
192,244,162
100,249,206
115,248,209
182,249,354
203,249,219
154,251,157
113,253,272
161,253,160
326,255,149
172,258,188
190,261,331
88,260,163
107,260,159
117,261,155
174,262,259
143,263,163
137,266,151
171,266,188
145,270,160
148,272,157
118,286,189
309,311,174
328,316,237
283,319,292
328,322,159
274,325,140
279,325,321
265,326,257
334,325,159
350,325,186
269,327,500
303,327,162
319,326,167
341,329,151
272,332,157
278,332,191
280,333,206
364,333,233
274,336,330
280,337,210
289,337,191
286,341,153
318,343,228
274,345,250
291,345,157
377,347,261
335,352,140
384,350,197
332,352,266
368,351,160
292,352,167
325,352,160
358,354,256
299,357,155
384,359,208
310,360,161
375,360,156
304,361,169
371,364,175
300,366,185
321,366,174
375,367,280
342,370,234
374,370,236
386,370,162
392,371,174
311,374,157
348,381,164
326,383,201
338,388,228
317,390,290
409,393,312
321,398,152
410,402,240
344,403,162
369,411,273
419,413,195
372,416,170
398,416,188
406,419,117
414,418,297
345,419,161
389,422,152
403,432,199
376,432,244
401,435,187
441,435,183
127,436,257
431,437,208
410,440,193
460,454,161
444,457,165
434,460,234
108,461,162
129,462,224
119,464,186
123,466,198
466,469,155
7,475,153
415,479,224
423,484,190
447,485,171
74,491,151
479,492,229
438,495,186
95,495,164
415,496,203
61,500,115
216,502,209
433,503,162
24,504,154
89,507,164
225,507,181
206,511,236
462,512,176
231,512,161
