121,57,198
366,62,190
126,65,179
402,68,182
383,69,167
166,70,205
363,71,273
175,73,201
186,75,302
374,75,191
157,75,184
198,75,207
269,79,175
355,80,254
392,81,258
102,81,178
182,81,174
70,84,169
207,84,176
359,85,200
108,86,170
146,86,171
371,86,185
392,86,186
409,87,240
350,89,174
380,87,173
427,89,181
73,90,175
119,90,198
135,92,187
189,92,178
391,93,174
147,93,178
352,94,389
425,93,198
173,95,199
359,97,336
179,98,183
329,100,142
388,100,328
130,102,170
170,103,231
370,103,260
205,104,213
182,105,175
136,107,128
197,107,182
235,107,193
418,106,184
211,109,148
61,108,167
131,109,312
102,109,171
423,111,211
181,112,198
211,111,178
339,111,170
166,114,198
350,113,190
161,114,211
137,115,174
334,121,155
419,119,180
72,121,188
279,121,164
169,123,173
338,123,176
347,124,215
244,125,285
421,126,137
418,126,206
336,127,172
351,127,178
388,128,327
81,129,181
63,131,207
235,131,222
380,131,216
157,132,206
358,131,176
375,131,181
173,133,306
117,134,174
313,135,192
323,135,290
67,136,234
151,137,306
236,137,202
351,136,203
254,138,184
114,138,176
249,139,170
319,139,144
60,140,226
70,141,194
169,141,306
407,140,185
343,141,179
254,142,167
289,143,138
327,142,172
359,145,171
164,146,168
168,146,171
208,146,196
252,147,131
317,147,203
327,147,171
250,151,247
284,150,137
251,151,271
271,151,362
225,151,178
412,152,181
203,153,185
314,153,199
81,154,168
250,154,297
282,154,186
375,154,187
230,157,171
358,159,172
403,159,216
185,161,134
196,162,179
275,164,171
315,164,170
211,167,185
240,167,198
195,167,181
228,167,174
260,167,171
277,169,207
326,170,177
170,171,171
240,171,176
362,172,175
182,174,184
258,174,311
373,175,328
400,174,172
310,177,193
257,177,202
210,178,182
225,179,195
250,179,276
303,182,352
314,180,198
152,182,208
357,181,233
396,181,182
240,183,256
245,183,306
190,185,341
267,184,169
231,185,172
320,185,282
366,185,175
243,188,161
255,188,268
171,189,274
377,188,171
370,191,188
189,194,180
270,194,178
361,197,133
377,196,200
263,198,176
358,198,186
237,199,177
139,202,199
241,202,174
230,203,180
281,203,168
370,204,189
131,206,216
193,207,174
262,208,204
238,210,137
372,208,178
124,210,171
168,210,183
241,211,241
159,211,186
382,212,158
253,212,219
296,212,176
346,213,310
139,213,228
362,213,205
130,214,170
175,215,214
317,215,278
283,216,173
119,218,273
258,217,174
183,218,182
134,219,178
164,219,222
191,220,180
197,221,286
232,221,174
320,222,213
339,222,213
215,222,176
325,222,179
109,223,177
285,223,191
160,224,172
186,224,180
377,226,202
263,227,193
223,227,174
260,227,251
378,227,372
115,228,172
351,228,252
364,227,180
100,229,168
138,229,173
209,230,189
335,230,172
354,232,232
377,233,319
169,235,215
248,235,192
363,235,299
321,235,176
348,235,170
141,238,300
209,236,175
234,238,188
145,239,187
216,241,655
90,241,243
154,240,195
219,242,284
344,241,358
377,242,175
117,244,177
216,244,234
242,245,168
126,246,172
340,246,166
103,248,218
109,249,175
166,250,213
365,251,281
144,251,183
177,251,232
118,253,316
127,254,289
197,253,179
322,255,377
137,256,180
193,259,227
92,259,172
155,260,206
106,262,132
120,263,286
87,266,175
145,270,195
160,269,174
124,276,226
486,292,164
295,315,190
282,316,162
337,319,181
277,324,184
304,327,160
323,327,205
294,328,264
342,331,226
268,333,295
274,331,229
278,333,172
335,333,182
353,334,175
366,336,265
269,337,186
315,338,182
302,339,192
272,340,226
361,341,206
312,344,172
274,346,392
320,346,230
331,345,172
299,348,135
298,351,146
282,352,239
294,352,166
324,351,187
312,355,220
357,354,177
335,355,263
351,355,178
383,356,178
318,364,194
331,366,210
346,369,193
359,370,177
314,373,183
409,380,409
361,382,240
322,383,275
384,384,188
334,386,171
364,387,173
407,394,202
338,398,170
409,399,185
364,403,203
367,403,178
353,405,184
390,409,171
346,412,125
349,413,520
413,420,175
356,422,176
395,424,184
410,424,239
379,428,182
418,432,199
374,434,164
110,442,168
436,444,168
403,451,179
399,455,169
113,456,172
102,457,184
80,464,174
124,474,247
433,474,143
108,475,170
206,478,173
119,484,197
447,484,173
406,485,195
9,488,169
222,493,176
52,494,190
464,496,178
469,499,171
113,504,182
132,504,168
207,505,193
222,505,181
197,511,139
463,512,166
