367,30,220
112,57,243
381,62,206
99,64,232
119,63,216
165,65,230
159,68,250
154,70,348
136,71,228
159,70,215
382,70,208
391,70,197
163,72,207
361,72,182
101,72,238
146,73,246
76,73,284
134,75,339
346,75,343
125,75,205
169,75,212
372,75,241
377,76,205
152,77,242
196,78,207
396,79,260
328,79,208
158,81,353
348,80,200
381,81,198
121,81,203
398,83,166
113,84,340
395,83,199
158,84,223
343,84,344
389,85,207
121,85,259
191,86,358
277,86,203
153,88,205
162,88,225
128,89,218
336,90,234
402,90,247
411,90,350
114,91,306
351,90,210
367,91,206
341,93,288
285,92,244
359,95,214
394,95,239
125,96,304
361,97,253
57,97,156
182,97,290
143,98,302
150,98,353
336,97,230
372,98,257
327,98,342
380,100,398
221,99,210
356,101,269
418,100,272
55,100,200
169,101,323
175,100,215
129,101,209
142,102,182
186,101,236
345,101,213
425,101,203
363,102,208
191,104,254
421,104,199
75,105,215
145,107,330
394,107,209
160,108,375
165,109,280
187,107,253
322,109,379
381,108,208
330,109,201
202,111,259
394,111,177
414,111,238
148,111,209
385,112,195
254,112,204
56,113,215
140,115,362
158,116,387
249,116,411
267,116,328
404,116,340
331,117,232
393,118,188
369,119,205
423,117,199
256,118,249
395,120,359
403,120,258
113,121,339
145,122,463
370,121,232
125,123,227
410,123,182
419,123,364
260,123,231
265,124,274
151,126,309
299,124,202
404,126,220
146,125,310
180,126,210
303,126,264
157,126,229
251,127,362
334,129,295
394,128,235
405,128,211
411,128,204
327,131,263
162,133,292
317,132,218
326,133,257
417,134,202
108,134,206
237,135,255
247,135,235
148,136,326
183,135,216
135,138,380
271,137,207
327,138,291
158,139,244
401,140,182
224,139,215
398,141,207
418,140,229
317,141,391
387,141,215
68,141,211
216,142,229
404,142,259
320,142,251
401,144,178
239,144,280
134,145,297
147,144,206
385,145,227
128,147,172
199,146,288
257,146,541
206,147,297
229,147,369
268,146,206
312,147,269
403,146,315
274,147,209
397,147,268
131,148,209
244,150,197
126,149,265
182,150,304
316,150,224
338,150,323
309,150,280
327,153,357
205,153,295
251,152,217
340,153,255
371,154,210
89,156,255
310,156,408
109,157,298
332,156,205
378,158,292
404,156,224
171,158,216
255,158,317
276,158,300
381,159,289
245,160,170
188,160,215
216,162,195
238,160,207
401,161,213
310,163,258
250,166,391
192,167,210
344,168,451
377,166,204
213,168,227
347,168,205
225,172,214
217,173,231
337,174,290
344,173,214
407,174,334
314,176,214
327,177,211
250,178,212
404,179,374
387,180,179
394,182,204
309,182,243
400,182,244
189,183,211
335,185,203
248,187,341
198,188,187
232,187,216
244,188,232
257,189,243
357,190,203
385,190,226
367,193,165
401,192,200
269,193,225
317,194,221
249,196,309
360,195,306
208,195,218
284,196,265
368,195,209
258,197,210
353,197,219
393,198,293
146,198,255
251,199,231
381,202,249
245,203,229
148,204,260
380,204,326
355,205,207
211,207,347
277,206,367
387,207,192
372,208,243
127,209,386
384,208,215
234,210,216
330,213,204
336,213,249
390,215,225
232,216,224
320,216,205
198,216,218
143,217,278
252,218,237
123,220,182
136,219,279
147,222,225
333,223,180
136,224,313
195,224,227
284,224,218
231,225,245
119,225,211
140,226,234
148,226,280
215,228,220
344,231,210
323,231,207
349,232,202
147,234,266
164,233,234
121,234,233
187,234,212
201,235,362
338,235,204
354,235,347
343,236,239
330,237,223
217,239,360
343,239,210
363,242,209
162,244,288
137,247,232
152,247,310
220,252,307
103,252,209
123,254,250
180,253,232
196,253,221
202,257,213
143,259,206
96,262,208
153,265,234
134,266,228
157,267,220
140,280,219
289,310,299
292,317,202
324,319,212
299,321,208
263,322,216
342,325,200
297,328,204
348,331,204
343,333,201
264,335,224
282,334,230
292,338,278
342,340,231
319,343,215
357,342,201
320,346,191
342,346,205
279,349,199
300,350,280
302,353,386
308,354,258
324,353,199
342,356,273
346,357,230
376,358,272
302,358,231
332,358,200
386,359,349
324,364,306
378,366,204
367,368,200
343,368,209
383,373,202
311,375,301
387,378,223
407,380,191
310,381,210
403,382,197
393,383,335
323,385,308
317,387,237
392,386,216
381,393,193
336,405,170
333,407,283
373,408,215
389,409,202
414,414,214
420,415,190
393,418,245
355,420,240
367,423,214
395,424,211
420,425,200
392,433,220
417,434,261
425,437,196
449,440,306
129,442,202
434,454,210
102,457,202
124,459,201
401,460,238
102,461,199
459,461,193
113,476,200
66,477,197
416,478,209
46,480,203
74,486,199
444,487,216
51,491,153
123,490,168
26,491,198
411,491,232
32,492,186
482,493,194
214,500,211
478,499,199
220,501,186
101,502,226
213,507,212
79,509,210
426,509,212
111,510,205
