128,43,186
141,51,180
120,53,156
187,55,200
134,56,154
176,59,183
166,68,163
339,68,244
132,70,186
289,71,222
340,80,209
340,82,155
262,83,172
171,88,150
296,91,213
197,102,172
262,104,166
223,110,162
271,111,184
273,111,170
285,111,207
210,115,169
228,120,213
205,122,162
114,129,175
198,132,207
214,134,162
391,134,161
322,138,197
427,138,176
319,142,120
316,143,182
409,146,167
380,149,209
407,151,177
201,153,160
459,154,215
459,159,163
307,167,214
358,166,155
362,175,188
208,177,179
214,180,166
374,181,158
64,185,164
316,186,282
150,186,157
289,195,191
230,205,293
392,209,200
296,212,235
447,212,233
231,217,219
449,228,174
305,229,224
487,233,166
128,241,166
404,242,185
388,243,175
162,247,166
409,248,159
150,250,232
73,253,210
417,259,242
238,263,232
404,262,168
144,269,155
155,271,181
252,276,299
296,281,161
246,284,229
279,286,350
265,287,307
254,295,176
199,306,236
367,306,288
344,307,236
287,315,301
188,319,196
214,319,290
452,321,583
456,321,777
380,321,274
453,324,667
456,324,257
322,325,153
361,328,303
470,331,318
37,334,187
71,337,174
80,341,160
438,348,318
211,349,204
220,349,181
38,349,177
77,351,206
67,354,224
471,354,184
37,366,163
444,368,256
113,373,205
153,380,169
300,381,277
477,381,256
238,383,161
276,385,241
48,386,177
467,386,252
25,387,168
81,397,183
295,397,174
309,400,200
210,403,198
14,407,153
299,407,161
450,409,222
96,412,158
85,414,143
360,418,251
136,420,228
447,420,290
233,421,158
357,421,163
374,431,243
273,432,234
211,456,187
361,456,245
351,458,411
129,468,226
460,469,256
506,470,238
229,472,200
273,472,243
481,472,261
187,476,331
358,476,253
463,485,233
453,486,189
359,489,221
430,489,265
354,491,159
483,499,215
498,500,224
239,501,174
245,507,172
