301,61,244
292,62,188
294,65,177
299,69,321
299,71,194
282,76,214
290,80,140
292,83,217
237,85,214
236,91,155
334,100,241
213,101,182
257,107,194
236,114,151
351,117,147
244,117,155
352,119,346
265,124,181
218,126,333
264,126,268
197,129,364
212,129,245
295,130,156
250,135,164
231,143,305
299,145,168
362,149,234
382,154,241
288,154,243
249,171,274
390,172,301
234,175,206
257,178,162
211,181,299
231,181,198
181,183,214
234,184,229
350,184,406
276,192,290
241,209,314
226,211,171
113,223,263
31,234,174
117,237,309
205,236,157
239,238,159
208,238,195
243,239,169
190,244,159
286,253,173
247,256,168
88,257,158
281,261,379
295,262,388
347,263,346
314,268,272
314,273,416
404,282,570
243,281,167
276,284,316
285,282,242
308,283,408
407,282,178
176,288,170
171,293,169
317,294,160
408,295,419
284,295,230
297,297,304
420,297,349
61,299,163
274,298,179
458,300,308
92,303,133
422,302,352
83,305,163
90,307,133
94,305,165
350,308,379
422,308,295
75,314,162
326,317,207
453,316,162
369,318,163
181,319,157
125,321,262
222,321,158
53,324,276
206,326,164
490,329,293
496,328,354
82,330,317
437,331,412
490,331,179
128,332,229
507,338,369
75,337,203
324,340,274
472,340,300
402,343,1102
329,343,172
405,344,509
111,346,282
191,346,256
336,345,170
401,346,346
162,347,243
247,348,342
329,346,270
405,346,235
139,349,271
403,351,253
188,356,262
363,356,257
162,357,218
348,356,215
235,364,194
354,369,286
193,370,245
385,373,373
487,374,377
467,375,320
431,379,288
477,381,303
333,385,286
271,388,196
228,389,300
383,389,293
328,390,231
319,391,170
412,391,162
438,392,305
477,392,310
367,395,161
329,402,308
246,402,161
403,414,263
335,419,297
135,420,159
339,422,215
322,424,158
354,425,250
314,427,181
321,428,251
304,444,246
510,444,274
478,449,272
247,471,249
243,472,191
327,474,240
259,477,237
384,484,327
418,485,287
279,487,248
341,487,177
257,491,323
376,492,280
295,503,306
295,505,206
237,506,162
115,509,287
344,511,251
64,512,168
